rpc_id,rental_date,returning_date,trip_duration_days
531,2021-08-28,2022-02-01,157.0
2908,2024-07-08,2024-10-23,107.0
2260,2021-05-28,2021-08-07,71.0
4803,2020-10-14,2021-03-12,149.0
1579,2020-01-07,2020-03-26,79.0
1652,2021-09-16,2022-01-15,121.0
3068,2020-04-24,2020-09-10,139.0
503,2023-08-26,2023-11-03,69.0
2350,2021-04-18,2021-06-21,64.0
3887,2022-09-01,2023-01-20,141.0
2788,2024-04-10,2024-08-17,129.0
4833,2024-04-08,2024-07-21,104.0
3116,2024-06-14,2024-08-10,57.0
401,2021-06-30,2021-11-13,136.0
1742,2024-07-05,2024-10-04,91.0
3293,2021-11-04,2022-02-14,102.0
1266,2023-11-22,,
1667,2023-02-11,2023-06-19,128.0
3084,2020-09-03,2020-10-29,56.0
3714,2021-08-11,2021-10-17,67.0
3335,2020-04-10,2020-07-22,103.0
177,2020-03-11,2020-06-28,109.0
386,2020-01-16,2020-04-08,83.0
4359,2023-05-20,2023-09-06,109.0
782,2022-10-20,2023-01-26,98.0
1626,2024-08-31,,
3512,2021-04-28,2021-07-23,86.0
3047,2024-05-01,2024-07-01,61.0
4610,2024-06-15,2024-09-03,80.0
313,2022-11-05,2023-01-24,80.0
951,2022-12-01,2023-04-10,130.0
4276,2020-11-29,2021-03-06,97.0
1852,2024-09-25,,
4723,2021-09-29,2022-01-28,121.0
578,2021-09-27,2021-11-27,61.0
561,2024-07-16,2024-11-03,110.0
238,2021-08-22,,
936,2021-11-04,2022-01-18,75.0
2015,2022-07-05,2022-11-06,124.0
393,2020-09-12,2020-12-23,102.0
590,2020-01-15,2020-03-28,73.0
2025,2021-08-16,2021-11-19,95.0
4965,2023-03-27,2023-07-09,104.0
372,2021-02-06,2021-07-24,168.0
3328,2024-05-17,2024-08-15,90.0
3299,2021-02-09,2021-05-06,86.0
1158,2024-07-04,2024-11-02,121.0
621,2022-05-23,2022-07-17,55.0
172,2020-01-09,2020-03-29,80.0
2449,2020-04-21,2020-08-15,116.0
3609,2023-05-07,2023-07-06,60.0
3436,2024-11-13,,
4828,2023-03-13,2023-05-12,60.0
2067,2021-11-18,2022-01-30,73.0
4691,2020-10-29,2021-02-26,120.0
4331,2024-07-13,2024-09-29,78.0
1798,2024-08-14,,
2043,2023-04-07,2023-06-25,79.0
2610,2020-08-17,2020-11-12,87.0
3091,2022-11-23,2023-02-25,94.0
4774,2023-05-10,2023-11-20,194.0
3425,2021-11-14,2022-04-08,145.0
4796,2024-09-21,2024-11-07,47.0
491,2020-01-13,2020-05-02,110.0
1588,2021-10-03,2022-01-28,117.0
2678,2022-07-27,2022-12-30,156.0
4438,2022-04-25,2022-09-03,131.0
402,2022-06-25,2022-09-06,73.0
4543,2023-12-06,2024-02-20,76.0
1377,2021-02-09,2021-04-18,68.0
1873,2020-09-12,2020-11-15,64.0
4181,2024-10-28,,
3125,2022-05-13,2022-08-13,92.0
1561,2024-05-07,2024-07-13,67.0
4871,2023-05-10,2023-07-19,70.0
3692,2020-05-12,2020-08-07,87.0
4808,2020-12-26,2021-05-06,131.0
1392,2020-04-09,2020-07-05,87.0
2770,2022-09-28,2023-01-14,108.0
4523,2020-07-11,2020-10-08,89.0
1567,2021-12-28,2022-03-10,72.0
770,2024-08-17,,
246,2020-10-13,2021-01-21,100.0
265,2021-09-04,2021-12-15,102.0
532,2022-11-05,2023-03-06,121.0
2027,2023-05-10,2023-07-04,55.0
4889,2024-04-30,2024-06-30,61.0
1777,2021-04-17,2021-10-24,190.0
3545,2021-05-27,,
472,2022-12-29,2023-03-20,81.0
2575,2023-02-08,2023-05-22,103.0
2785,2022-11-04,2023-04-20,167.0
2681,2022-03-19,2022-06-14,87.0
3141,2023-06-27,2023-08-28,62.0
3455,2020-11-29,2021-02-26,89.0
897,2020-05-30,,
3659,2021-07-03,2021-10-21,110.0
876,2022-12-29,2023-03-24,85.0
3632,2021-04-23,2021-08-27,126.0
213,2023-02-09,2023-04-17,67.0
4595,2022-02-18,2022-05-26,97.0
2317,2023-02-18,2023-05-17,88.0
2390,2020-01-04,2020-04-10,97.0
3942,2021-04-13,2021-07-18,96.0
4213,2023-08-25,2023-12-25,122.0
1199,2021-12-10,2022-04-04,115.0
3940,2020-07-06,2020-10-02,88.0
2614,2022-01-31,2022-04-28,87.0
1878,2024-03-26,2024-06-09,75.0
2217,2021-08-23,2022-01-03,133.0
3597,2022-09-26,2022-12-21,86.0
652,2024-07-02,2024-09-14,74.0
1323,2022-02-03,2022-04-24,80.0
2071,2021-12-29,2022-03-01,62.0
3002,2024-08-02,,
3025,2020-11-19,2021-02-14,87.0
2515,2022-12-25,2023-03-28,93.0
49,2024-09-08,,
3166,2024-05-16,2024-08-16,92.0
2728,2022-07-19,2022-11-13,117.0
1045,2023-03-28,2023-07-01,95.0
3537,2023-04-11,2023-06-22,72.0
4448,2022-02-01,2022-03-29,56.0
1514,2024-06-12,2024-08-13,62.0
337,2024-08-21,,
4580,2020-08-18,2020-11-04,78.0
4988,2023-05-29,2023-07-21,53.0
210,2020-05-22,2020-08-15,85.0
1099,2021-08-27,2021-12-21,116.0
3426,2020-03-18,2020-06-23,97.0
2474,2024-09-17,,
3031,2022-10-15,2022-12-23,69.0
2536,2022-06-15,2022-08-17,63.0
4150,2024-01-20,2024-05-05,106.0
4088,2021-12-14,2022-04-24,131.0
2370,2023-12-24,2024-03-05,72.0
43,2021-11-27,2022-02-16,81.0
3391,2023-01-31,2023-05-23,112.0
408,2024-07-24,2024-11-03,102.0
2288,2022-11-14,2023-04-04,141.0
3630,2023-06-12,2023-08-26,75.0
2495,2022-03-29,2022-06-30,93.0
3645,2020-05-19,2020-08-29,102.0
4586,2022-04-20,2022-07-20,91.0
3895,2020-05-14,2020-09-05,114.0
1873,2024-03-17,2024-06-16,91.0
317,2024-06-17,2024-09-28,103.0
1810,2021-11-24,2022-02-21,89.0
4669,2023-04-06,2023-08-03,119.0
3012,2021-05-01,2021-06-29,59.0
1143,2020-01-12,2020-04-23,102.0
1857,2023-12-23,2024-03-20,88.0
4826,2024-03-29,2024-06-18,81.0
938,2021-02-14,2021-05-31,106.0
4851,2021-03-09,2021-05-30,82.0
1244,2022-11-11,2023-02-15,96.0
3042,2023-04-12,2023-07-12,91.0
2383,2020-11-14,2021-03-31,137.0
1005,2022-02-01,2022-04-13,71.0
4101,2020-08-27,2020-11-04,69.0
2827,2022-07-31,2022-11-19,111.0
844,2024-05-02,2024-08-11,101.0
563,2021-03-17,2021-08-22,158.0
4930,2022-07-31,2022-11-21,113.0
4517,2020-09-07,,
4539,2021-05-23,2021-08-01,70.0
3113,2022-06-05,2022-09-07,94.0
2582,2020-12-20,2021-03-09,79.0
825,2020-01-12,2020-05-07,116.0
1990,2023-06-25,2023-11-17,145.0
1491,2023-12-21,2024-02-25,66.0
126,2023-12-24,2024-03-13,80.0
1857,2022-02-07,2022-05-15,97.0
2141,2021-10-01,2022-01-31,122.0
1471,2020-09-16,2021-01-06,112.0
4759,2023-08-22,2023-11-30,100.0
3309,2022-04-26,2022-08-12,108.0
2606,2024-10-26,,
4462,2023-06-12,2023-08-29,78.0
3139,2021-03-03,2021-04-28,56.0
389,2022-11-30,2023-02-14,76.0
2258,2020-01-12,2020-06-04,144.0
3346,2020-07-24,2020-11-01,100.0
83,2022-03-21,2022-07-20,121.0
4720,2020-07-08,2020-09-16,70.0
3730,2021-06-14,2021-07-30,46.0
3329,2024-08-31,,
4098,2024-06-12,2024-09-01,81.0
2292,2023-02-24,2023-07-12,138.0
1620,2020-05-11,2020-08-07,88.0
1385,2023-04-20,2023-06-25,66.0
3430,2024-09-22,,
599,2024-05-11,2024-07-05,55.0
2967,2024-07-17,2024-10-07,82.0
3891,2021-06-10,2021-09-06,88.0
4528,2024-09-10,,
3352,2022-07-31,2022-11-30,122.0
2660,2021-06-10,2021-08-01,52.0
3917,2020-10-10,2021-01-20,102.0
4106,2024-01-11,2024-04-30,110.0
3391,2021-12-19,2022-04-09,111.0
3429,2023-12-12,2024-03-01,80.0
917,2023-10-13,2024-05-28,228.0
1093,2020-11-01,2021-03-11,130.0
3643,2023-10-13,2024-01-15,94.0
4872,2020-12-20,2021-04-13,114.0
4436,2022-10-19,2023-01-15,88.0
4048,2020-03-28,2020-06-16,80.0
1475,2023-11-06,2024-03-05,120.0
4604,2021-02-24,2021-05-24,89.0
4615,2023-06-28,2023-08-21,54.0
2295,2023-04-26,2023-09-06,133.0
1019,2020-05-11,2020-09-09,121.0
2937,2021-09-08,2021-12-20,103.0
869,2024-04-02,2024-07-20,109.0
1863,2023-07-03,2023-09-21,80.0
1213,2022-11-29,2023-04-01,123.0
3734,2020-03-28,2020-07-17,111.0
772,2023-04-13,2023-07-23,101.0
2732,2021-12-22,2022-04-07,106.0
3756,2020-05-22,2020-09-28,129.0
761,2020-09-03,2020-12-03,91.0
603,2021-07-01,2021-10-09,100.0
3676,2023-10-25,2023-12-31,67.0
283,2020-01-05,2020-03-27,82.0
378,2023-06-11,2023-09-29,110.0
2650,2023-07-03,2024-01-25,206.0
622,2020-09-27,2020-11-28,62.0
3377,2024-01-25,2024-03-27,62.0
1391,2020-11-16,2021-04-12,147.0
2968,2022-11-28,2023-03-22,114.0
1544,2022-08-12,2022-11-22,102.0
1130,2024-07-09,2024-10-02,85.0
4499,2021-08-22,2021-12-02,102.0
3245,2020-01-04,2020-03-14,70.0
365,2024-10-04,,
3277,2023-10-17,2023-12-23,67.0
1547,2024-09-07,,
3435,2020-01-09,2020-03-09,60.0
2344,2020-01-03,2020-03-26,83.0
1888,2020-09-13,2020-12-10,88.0
4343,2021-04-10,2021-08-15,127.0
2876,2020-11-05,2021-01-09,65.0
1483,2022-03-11,2022-06-17,98.0
2624,2023-07-04,2023-11-03,122.0
1889,2023-04-04,2023-08-16,134.0
3376,2023-07-03,2023-09-28,87.0
4235,2021-06-23,2021-08-14,52.0
1545,2022-09-24,2022-12-17,84.0
1923,2021-06-04,2021-11-10,159.0
1556,2023-05-12,2023-07-25,74.0
4148,2022-07-30,2022-10-10,72.0
2803,2024-02-05,2024-05-19,104.0
2642,2020-01-17,2020-04-21,95.0
3413,2023-07-19,2023-09-20,63.0
3618,2022-04-02,2022-07-29,118.0
3583,2024-01-15,2024-08-14,212.0
3465,2024-09-08,,
70,2024-01-23,2024-04-27,95.0
4999,2023-10-25,2024-03-05,132.0
576,2020-12-10,2021-04-09,120.0
4427,2023-09-22,2023-12-18,87.0
720,2023-04-20,2023-06-26,67.0
1780,2020-01-11,2020-04-15,95.0
4001,2024-02-14,2024-05-04,80.0
1035,2021-08-05,2021-12-24,141.0
4091,2021-09-24,2022-01-23,121.0
3225,2024-04-01,2024-11-02,215.0
2848,2020-08-23,2020-11-25,94.0
1987,2020-01-18,2020-04-11,84.0
2662,2024-01-07,2024-03-29,82.0
2772,2023-10-01,2023-12-15,75.0
2948,2020-08-30,2020-11-20,82.0
3346,2024-11-15,,
1538,2023-02-25,2023-06-12,107.0
4913,2021-07-23,2021-12-04,134.0
2807,2024-10-29,,
2542,2020-01-17,2020-07-12,177.0
1449,2024-09-08,2024-11-13,66.0
467,2021-05-23,2021-08-12,81.0
4613,2022-07-18,2023-01-06,172.0
3219,2023-01-12,2023-04-17,95.0
2434,2020-11-06,2021-02-26,112.0
3416,2022-09-13,2023-01-04,113.0
3323,2022-10-07,2022-11-16,40.0
3952,2021-04-07,2021-06-11,65.0
1841,2022-09-02,2022-12-26,115.0
2854,2022-06-21,2022-11-21,153.0
2350,2020-07-23,2020-11-10,110.0
4079,2021-10-04,2022-01-24,112.0
4167,2024-05-11,2024-08-13,94.0
3746,2022-12-27,2023-03-24,87.0
1309,2023-03-17,2023-07-17,122.0
4112,2020-03-31,2020-07-28,119.0
2185,2023-12-27,2024-02-18,53.0
2321,2022-01-24,2022-05-23,119.0
1699,2022-03-22,2022-07-04,104.0
923,2023-08-16,2023-10-18,63.0
342,2020-07-28,2020-10-20,84.0
1794,2020-12-08,2021-03-17,99.0
1305,2023-10-02,2024-02-08,129.0
4700,2023-12-09,2024-02-26,79.0
2958,2020-04-06,2020-07-09,94.0
1841,2022-05-02,2022-08-23,113.0
1103,2024-06-07,2024-08-28,82.0
178,2020-09-03,2020-12-31,119.0
1153,2023-04-13,2023-07-11,89.0
554,2024-02-06,2024-06-21,136.0
3666,2021-01-18,2021-08-17,211.0
1952,2021-08-02,2021-10-08,67.0
3260,2022-12-08,2023-04-01,114.0
354,2023-04-09,2023-06-26,78.0
3772,2021-01-05,2021-05-03,118.0
1620,2023-10-21,2024-01-19,90.0
4247,2023-04-08,2023-06-04,57.0
1134,2021-12-11,2022-03-12,91.0
4822,2021-10-10,2022-01-12,94.0
4898,2021-03-14,2021-05-05,52.0
2946,2023-10-10,2024-02-10,123.0
4564,2020-05-02,2020-08-11,101.0
3801,2020-11-22,2021-02-28,98.0
2229,2021-06-01,2021-09-13,104.0
4181,2023-05-11,2023-11-02,175.0
793,2022-10-05,2023-01-04,91.0
765,2023-12-03,2024-03-04,92.0
2463,2020-01-03,2020-04-26,114.0
2074,2024-02-19,2024-06-28,130.0
1906,2023-07-22,2023-10-23,93.0
1869,2024-02-17,2024-04-12,55.0
515,2021-08-01,2021-12-19,140.0
171,2023-12-25,2024-03-12,78.0
2401,2021-12-25,2022-04-09,105.0
4007,2024-03-23,2024-05-23,61.0
179,2022-04-20,2022-07-13,84.0
2476,2022-06-09,2022-10-19,132.0
647,2023-03-05,2023-07-01,118.0
3070,2022-03-13,2022-08-10,150.0
1856,2022-07-27,2022-12-06,132.0
1137,2023-05-31,2023-09-08,100.0
4802,2023-03-19,2023-07-13,116.0
4454,2021-03-25,2021-08-02,130.0
2937,2020-09-17,2020-12-11,85.0
1951,2023-07-25,2023-11-25,123.0
1540,2023-05-18,2023-08-07,81.0
2393,2024-03-09,2024-07-04,117.0
2689,2020-04-04,2020-08-09,127.0
1927,2022-11-30,2023-05-08,159.0
4806,2024-08-16,,
4325,2024-02-15,2024-06-08,114.0
1903,2022-04-17,2022-07-11,85.0
2102,2023-01-20,2023-03-24,63.0
3763,2023-08-27,2023-11-28,93.0
4028,2020-05-15,2020-09-06,114.0
3423,2023-10-16,2024-02-18,125.0
2431,2020-06-12,2020-08-14,63.0
4226,2020-05-22,2020-09-06,107.0
1436,2021-02-09,2021-04-27,77.0
2291,2023-01-05,2023-05-13,128.0
4889,2022-06-09,2022-10-27,140.0
4733,2020-01-04,2020-03-31,87.0
2824,2022-08-28,2022-10-29,62.0
929,2021-06-26,2022-01-26,214.0
3447,2020-01-11,2020-04-28,108.0
102,2022-01-08,2022-04-02,84.0
4144,2024-04-12,2024-06-27,76.0
4054,2022-12-31,2023-04-20,110.0
161,2021-01-04,2021-04-07,93.0
1508,2023-08-31,2023-12-18,109.0
917,2023-07-08,2023-09-24,78.0
1433,2024-01-09,2024-04-16,98.0
895,2021-11-26,2022-04-02,127.0
3107,2023-07-14,2023-10-30,108.0
747,2022-05-05,2022-07-10,66.0
2071,2022-03-07,2022-06-29,114.0
4971,2022-07-09,2022-10-09,92.0
4397,2021-02-25,2021-06-27,122.0
4256,2022-10-02,2022-12-22,81.0
4009,2022-05-21,2022-08-13,84.0
2750,2021-09-01,2021-11-06,66.0
1737,2024-09-09,,
4592,2022-10-10,2023-01-26,108.0
4768,2022-05-07,2022-10-11,157.0
4789,2021-09-19,2022-02-01,135.0
2680,2024-10-08,,
2538,2021-01-05,2021-03-10,64.0
1963,2024-01-17,2024-03-24,67.0
4926,2022-11-16,2023-05-25,190.0
663,2023-05-30,2023-09-06,99.0
4495,2021-02-14,2021-06-14,120.0
4492,2021-06-22,,
3423,2022-05-04,2022-08-03,91.0
1596,2021-11-09,2022-03-11,122.0
2577,2021-01-25,2021-07-13,169.0
4152,2020-01-04,2020-03-18,74.0
2743,2022-05-10,2022-08-07,89.0
382,2020-08-15,2020-12-15,122.0
2692,2024-03-30,2024-06-27,89.0
4015,2021-07-06,2021-09-30,86.0
2357,2024-06-30,2024-09-25,87.0
1419,2020-05-18,2020-10-12,147.0
2096,2021-05-04,2021-07-31,88.0
3449,2024-06-07,2024-10-03,118.0
2527,2022-01-01,2022-04-23,112.0
4750,2021-05-28,2021-09-21,116.0
793,2024-07-30,,
1165,2020-08-26,2020-11-14,80.0
2563,2022-04-20,2022-07-18,89.0
806,2024-01-23,2024-03-18,55.0
3471,2024-04-04,2024-07-12,99.0
556,2022-05-08,2022-08-24,108.0
151,2024-02-24,2024-06-03,100.0
1046,2020-01-13,2020-04-01,79.0
4484,2023-11-08,2024-01-19,72.0
3749,2020-06-03,2020-08-28,86.0
3819,2021-05-12,2021-08-31,111.0
779,2024-03-07,2024-06-01,86.0
4690,2023-05-15,2023-09-05,113.0
2415,2021-01-12,2021-05-28,136.0
2631,2021-01-05,2021-05-05,120.0
3302,2022-12-04,2023-03-12,98.0
3254,2020-05-05,2020-09-05,123.0
2893,2023-03-14,2023-05-26,73.0
4291,2021-06-06,2021-11-14,161.0
2758,2024-06-19,2024-10-06,109.0
2257,2023-10-02,2024-02-08,129.0
3440,2022-12-02,2023-03-07,95.0
2887,2021-09-24,2021-12-10,77.0
4664,2020-01-10,2020-06-12,154.0
3374,2023-05-18,2023-07-02,45.0
4264,2023-07-09,2023-11-13,127.0
886,2021-02-16,2021-05-14,87.0
1718,2022-11-12,2023-02-10,90.0
3215,2023-01-26,2023-05-17,111.0
3936,2020-06-20,2020-09-07,79.0
872,2022-04-28,2022-08-13,107.0
2718,2022-10-20,2023-02-06,109.0
407,2020-05-09,2020-09-15,129.0
1368,2022-08-17,2023-01-30,166.0
2674,2020-03-27,2020-09-22,179.0
452,2020-05-14,2020-09-02,111.0
139,2021-11-22,2022-02-14,84.0
4881,2021-09-26,2021-12-26,91.0
3316,2020-03-26,2020-08-30,157.0
4340,2024-03-17,2024-05-27,71.0
2240,2024-10-31,,
3254,2023-09-09,2023-12-18,100.0
1594,2020-03-30,2020-06-29,91.0
1530,2023-12-16,2024-03-16,91.0
1281,2023-12-21,2024-03-19,89.0
2334,2022-05-22,2022-08-28,98.0
2068,2024-09-05,,
3821,2023-03-23,2023-05-28,66.0
4356,2024-01-17,2024-04-27,101.0
2912,2023-10-27,2024-01-05,70.0
3207,2023-04-04,2023-06-29,86.0
3723,2023-02-28,2023-06-01,93.0
1966,2022-11-21,2023-01-15,55.0
2820,2020-01-16,2020-04-21,96.0
3573,2024-10-24,,
4177,2022-07-28,2022-09-25,59.0
929,2020-08-20,2020-10-23,64.0
3626,2024-08-20,,
2851,2021-02-15,2021-05-09,83.0
1954,2020-08-21,2020-12-12,113.0
2212,2022-01-03,2022-03-15,71.0
369,2022-11-13,2023-02-01,80.0
1315,2023-05-06,2023-07-10,65.0
2373,2024-09-25,,
1259,2024-10-21,,
1197,2024-01-29,2024-03-16,47.0
3352,2020-11-08,2021-01-14,67.0
1350,2021-12-01,2022-03-01,90.0
4236,2021-01-03,2021-03-18,74.0
2759,2021-01-07,2021-04-07,90.0
3568,2020-12-20,2021-04-09,110.0
957,2023-11-28,2024-04-15,139.0
1949,2024-08-26,,
3928,2024-09-18,,
518,2023-11-28,2024-03-16,109.0
3197,2021-09-09,2021-12-30,112.0
2633,2023-09-12,2023-12-04,83.0
4833,2021-05-05,2021-11-16,195.0
1869,2024-08-11,,
2863,2021-12-12,2022-04-15,124.0
2049,2020-11-12,2021-03-14,122.0
4392,2020-04-06,2020-06-17,72.0
1748,2022-09-16,2023-01-25,131.0
3287,2021-01-04,2021-03-30,85.0
4639,2022-09-26,2022-12-06,71.0
4920,2023-12-29,2024-04-11,104.0
2360,2022-09-01,2022-11-10,70.0
595,2020-01-17,2020-03-22,65.0
1870,2020-11-12,2021-02-17,97.0
484,2020-01-10,2020-03-23,73.0
4381,2021-12-22,2022-03-31,99.0
1965,2022-03-15,2022-06-23,100.0
768,2023-07-16,2023-10-21,97.0
2396,2020-07-17,2020-10-17,92.0
758,2020-05-30,2020-10-23,146.0
3529,2022-08-24,2022-11-06,74.0
3308,2024-04-01,2024-06-28,88.0
2443,2022-01-06,2022-04-06,90.0
1784,2023-10-29,2024-04-09,163.0
3829,2022-05-28,2022-09-03,98.0
1778,2023-04-28,2023-08-17,111.0
3809,2021-10-06,2022-01-11,97.0
1242,2021-04-15,,
515,2024-04-09,2024-07-15,97.0
556,2021-01-24,2021-03-27,62.0
4079,2020-12-15,2021-04-04,110.0
1549,2020-05-06,2020-08-01,87.0
1443,2020-08-24,2020-12-20,118.0
3836,2022-09-03,2023-01-30,149.0
3072,2021-10-16,2022-01-01,77.0
340,2021-08-04,2022-02-03,183.0
1816,2022-08-28,2022-12-17,111.0
970,2022-04-04,2022-06-25,82.0
1922,2021-12-11,2022-05-14,154.0
2157,2022-09-10,2022-12-28,109.0
789,2020-10-21,2021-02-14,116.0
1729,2021-02-10,2021-07-28,168.0
357,2021-05-12,2021-08-22,102.0
3962,2023-02-01,2023-05-19,107.0
1319,2024-07-28,2024-10-06,70.0
1086,2023-04-15,2023-08-23,130.0
1862,2020-08-12,2020-10-24,73.0
1127,2024-03-25,2024-06-13,80.0
1992,2024-01-11,2024-03-27,76.0
4249,2022-10-30,2023-01-31,93.0
350,2023-12-02,2024-02-13,73.0
1955,2022-03-17,2022-05-09,53.0
4975,2024-11-07,,
1351,2024-08-18,2024-11-03,77.0
303,2024-04-23,2024-08-24,123.0
737,2021-03-21,2021-06-19,90.0
2783,2024-01-17,2024-04-19,93.0
4982,2022-10-01,2023-02-07,129.0
1368,2022-01-01,2022-02-24,54.0
9,2023-08-01,2023-10-13,73.0
2455,2021-02-08,2021-04-08,59.0
2280,2022-07-22,2022-09-29,69.0
1259,2022-05-24,2022-10-02,131.0
336,2023-10-24,2024-01-24,92.0
2323,2020-01-06,2020-05-06,121.0
3447,2022-10-11,2023-02-19,131.0
1458,2021-06-20,2021-10-09,111.0
1367,2023-01-31,2023-06-11,131.0
4605,2020-01-11,2020-04-23,103.0
3506,2023-03-20,2023-08-22,155.0
3786,2023-01-04,2023-04-07,93.0
4667,2021-10-23,2021-12-30,68.0
854,2024-05-10,,
1686,2020-10-08,2021-02-02,117.0
2679,2020-08-31,2020-12-15,106.0
3059,2020-11-02,2021-04-16,165.0
401,2020-11-28,2021-02-27,91.0
50,2022-10-17,2023-02-10,116.0
2183,2022-07-25,2022-11-15,113.0
4458,2020-04-30,2020-10-08,161.0
205,2024-08-04,2024-10-06,63.0
3078,2022-12-26,2023-04-15,110.0
1226,2024-09-23,,
939,2022-08-17,2022-12-20,125.0
2839,2021-10-08,2021-12-17,70.0
3602,2022-02-12,2022-07-01,139.0
696,2023-01-05,2023-07-15,191.0
1959,2024-03-22,2024-05-21,60.0
3878,2020-04-17,2020-07-16,90.0
4725,2023-11-14,2024-04-16,154.0
3053,2024-08-16,,
21,2021-10-03,2022-02-15,135.0
2504,2020-01-18,2020-05-15,118.0
113,2020-11-07,2021-02-19,104.0
537,2022-08-30,2022-12-21,113.0
2559,2020-11-12,2021-04-01,140.0
29,2020-06-02,2020-09-10,100.0
1414,2020-01-05,2020-03-26,81.0
640,2021-09-10,2021-11-28,79.0
1096,2023-02-22,2023-07-18,146.0
3171,2022-11-15,2023-01-29,75.0
1632,2023-08-08,2023-11-16,100.0
541,2020-07-02,2020-10-13,103.0
3111,2020-01-19,2020-06-01,134.0
577,2022-03-14,2022-09-04,174.0
4440,2023-03-13,2023-07-17,126.0
2474,2020-08-15,2020-10-29,75.0
3096,2023-09-03,2024-01-03,122.0
3434,2023-08-11,2023-12-06,117.0
1347,2022-05-21,2022-08-05,76.0
2069,2023-03-15,2023-06-23,100.0
1126,2021-12-09,2022-06-12,185.0
4384,2020-06-01,2020-09-09,100.0
3251,2024-02-19,2024-04-17,58.0
3902,2020-12-05,2021-04-03,119.0
4979,2021-03-28,2021-07-26,120.0
3786,2022-09-16,2022-12-31,106.0
3191,2023-07-30,2023-10-28,90.0
832,2020-01-07,2020-03-06,59.0
3682,2022-08-10,2022-12-15,127.0
3372,2021-07-09,2021-11-20,134.0
1736,2023-02-13,2023-05-02,78.0
2089,2022-09-22,2022-12-31,100.0
4467,2022-05-15,2022-09-23,131.0
1793,2020-09-02,2021-01-26,146.0
3553,2021-02-04,2021-04-20,75.0
2818,2022-03-18,2022-06-04,78.0
2842,2020-12-19,2021-04-10,112.0
2204,2024-04-02,2024-07-08,97.0
2524,2022-05-11,2022-09-02,114.0
2792,2021-04-29,2021-07-25,87.0
4111,2021-06-03,2021-09-05,94.0
4123,2023-10-14,2024-02-26,135.0
1769,2022-05-12,2022-07-16,65.0
2361,2022-12-07,2023-02-23,78.0
1681,2020-01-09,2020-03-28,79.0
2658,2021-09-25,2021-12-21,87.0
3802,2023-04-07,2023-07-06,90.0
2810,2022-08-05,2022-10-15,71.0
4869,2020-08-20,2020-12-28,130.0
3821,2024-05-24,2024-08-28,96.0
3050,2021-04-18,2021-06-30,73.0
4864,2021-11-23,2022-02-16,85.0
1085,2022-10-17,2023-04-05,170.0
3864,2020-01-07,2020-03-28,81.0
690,2022-08-13,2022-11-10,89.0
2625,2021-12-02,2022-03-11,99.0
3491,2023-04-04,2023-07-26,113.0
639,2022-12-25,2023-05-30,156.0
1268,2024-11-13,,
837,2023-04-07,2023-07-12,96.0
757,2023-01-03,2023-06-02,150.0
391,2024-03-03,2024-07-01,120.0
1686,2020-01-06,2020-03-18,72.0
4346,2020-01-02,2020-04-12,101.0
3647,2020-12-14,2021-03-24,100.0
4165,2020-08-20,2020-11-11,83.0
3865,2020-04-08,2020-06-24,77.0
3358,2022-03-22,2022-05-30,69.0
66,2024-03-08,2024-06-29,113.0
487,2022-07-02,2022-10-31,121.0
291,2022-03-02,2022-06-09,99.0
1916,2021-07-24,2021-11-07,106.0
1117,2023-05-10,2023-08-08,90.0
4387,2020-04-17,2020-07-18,92.0
2114,2021-12-04,2022-02-14,72.0
919,2020-01-20,2020-03-30,70.0
3948,2023-01-01,2023-06-14,164.0
1314,2021-10-03,2021-12-22,80.0
2027,2020-01-09,2020-04-04,86.0
2871,2021-10-14,2022-02-25,134.0
4059,2020-11-16,2021-02-25,101.0
1280,2021-04-23,2021-07-30,98.0
3302,2022-03-02,2022-05-29,88.0
4243,2024-02-12,2024-05-10,88.0
4529,2022-05-26,2022-09-19,116.0
2182,2023-03-03,2023-08-29,179.0
4688,2021-09-04,2022-02-28,177.0
3132,2022-01-22,2022-04-14,82.0
1158,2021-07-10,2021-10-05,87.0
2868,2024-05-09,2024-09-08,122.0
4054,2020-10-10,2021-03-07,148.0
263,2023-04-08,2023-07-30,113.0
1936,2021-02-27,2021-05-31,93.0
124,2020-05-17,2020-08-01,76.0
927,2021-01-08,2021-06-28,171.0
734,2020-09-22,2020-12-28,97.0
2470,2020-08-06,2020-10-25,80.0
4954,2020-01-16,2020-06-04,140.0
3870,2020-01-15,2020-04-24,100.0
338,2023-05-15,2023-09-22,130.0
2464,2021-09-20,2021-12-25,96.0
4886,2022-08-16,2022-11-21,97.0
4485,2021-03-04,2021-06-05,93.0
1419,2021-10-25,2022-02-16,114.0
4899,2023-05-15,2023-07-16,62.0
3595,2020-01-16,2020-03-17,61.0
3185,2022-11-18,2023-03-15,117.0
4374,2024-08-15,,
2378,2020-07-31,2020-10-15,76.0
1440,2020-07-23,2020-11-05,105.0
241,2020-10-06,2020-12-05,60.0
3293,2021-07-12,2021-11-02,113.0
4534,2021-07-26,2021-11-25,122.0
3581,2024-04-07,2024-07-06,90.0
1951,2024-04-12,2024-08-09,119.0
4126,2020-01-15,2020-04-28,104.0
4214,2023-05-18,2023-08-09,83.0
2271,2023-11-20,2024-02-06,78.0
1089,2022-05-30,2022-09-17,110.0
2300,2021-06-18,2021-10-16,120.0
4567,2021-07-12,2021-11-07,118.0
